"ï..Label","device_id","timestamp","packet_length","Header_length","TSFT","Flags","Rate","Channel","dBm_Antenna_Noise","RX_flags","CFP","Preamble","WEP","Fragmentation","FCS_at_end","DataPad","Bad_FCS","Short_GI","Data_Rate_MBS","Channel_frequency","CCK","OFDM","Antenna_signal","Bad_PLCP","PHY_type","Short_preamble","WLAN_RADIO_Data_rate_MBS","WLAN_RADIO_Channel","WLAN_RADIO_Frequency_MHZ","Signal_strength_dBM","WLAN_Duration_microseconds","WLAN_RADIO_Duration_microseconds","WLAN_RADIO_Preamble","WLAN_Version","WLAN_Retry","PWR_MGT","Destination_address","BSS_Id","Sequence_number","Tagged_parameters_bytes","SSID","Supported_Rates","MAC_timestamp","TSF_timestamp"
NA,12,1463679708,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-87,0,"802.11b",0,1,1,2412,-87,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",1627,46," ",1,0,0
NA,12,1463679708,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-87,0,"802.11b",0,1,1,2412,-87,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",1628,46," ",1,0,0
NA,12,1463679708,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-89,0,"802.11b",0,1,1,2412,-89,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",1629,46," ",1,0,0
NA,12,1463679718,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-87,0,"802.11b",0,1,1,2412,-87,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",1693,46," ",1,0,0
NA,12,1463679735,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-89,0,"802.11b",0,1,1,2412,-89,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",1764,46," ",1,0,0
NA,12,1463679735,99,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-87,0,"802.11b",0,1,1,2412,-87,0,"840","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",1765,57,"SSID_134927",1,0,0
NA,12,1463679735,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-89,0,"802.11b",0,1,1,2412,-89,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",1766,46," ",1,0,0
NA,12,1463679735,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-87,0,"802.11b",0,1,1,2412,-87,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",1767,46," ",1,0,0
NA,12,1463679735,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-89,0,"802.11b",0,1,1,2412,-89,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",1768,46," ",1,0,0
NA,12,1463679735,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-87,0,"802.11b",0,1,1,2412,-87,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",1814,46," ",1,0,0
NA,12,1463679735,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-91,0,"802.11b",0,1,1,2412,-91,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",1816,46," ",1,0,0
NA,12,1463679735,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-87,0,"802.11b",0,1,1,2412,-87,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",1817,46," ",1,0,0
NA,12,1463679739,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-89,0,"802.11b",0,1,1,2412,-89,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",1861,46," ",1,0,0
NA,12,1463679739,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-87,0,"802.11b",0,1,1,2412,-87,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",1862,46," ",1,0,0
NA,12,1463679739,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-89,0,"802.11b",0,1,1,2412,-89,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",1863,46," ",1,0,0
NA,12,1463679739,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-89,0,"802.11b",0,1,1,2412,-89,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",1864,46," ",1,0,0
NA,12,1463679739,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-87,0,"802.11b",0,1,1,2412,-87,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",1915,46," ",1,0,0
NA,12,1463679739,99,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-87,0,"802.11b",0,1,1,2412,-87,0,"840","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",1916,57,"SSID_134927",1,0,0
NA,12,1463679739,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-87,0,"802.11b",0,1,1,2412,-87,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",1917,46," ",1,0,0
NA,12,1463679739,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-87,0,"802.11b",0,1,1,2412,-87,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",1918,46," ",1,0,0
NA,12,1463679739,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-91,0,"802.11b",0,1,1,2412,-91,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",1919,46," ",1,0,0
NA,12,1463679740,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-87,0,"802.11b",0,1,1,2412,-87,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",1986,46," ",1,0,0
NA,12,1463679740,99,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-89,0,"802.11b",0,1,1,2412,-89,0,"840","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",1987,57,"SSID_134927",1,0,0
NA,12,1463679740,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-89,0,"802.11b",0,1,1,2412,-89,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",1988,46," ",1,0,0
NA,12,1463679740,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-87,0,"802.11b",0,1,1,2412,-87,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",1989,46," ",1,0,0
NA,12,1463679740,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-89,0,"802.11b",0,1,1,2412,-89,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",1990,46," ",1,0,0
NA,12,1463679758,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-89,0,"802.11b",0,1,1,2412,-89,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2062,46," ",1,0,0
NA,12,1463679758,99,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-89,0,"802.11b",0,1,1,2412,-89,0,"840","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2063,57,"SSID_134927",1,0,0
NA,12,1463679758,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-89,0,"802.11b",0,1,1,2412,-89,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2064,46," ",1,0,0
NA,12,1463679758,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-87,0,"802.11b",0,1,1,2412,-87,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2065,46," ",1,0,0
NA,12,1463679758,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-89,0,"802.11b",0,1,1,2412,-89,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2066,46," ",1,0,0
NA,12,1463679766,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-89,0,"802.11b",0,1,1,2412,-89,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2129,46," ",1,0,0
NA,12,1463679766,99,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-85,0,"802.11b",0,1,1,2412,-85,0,"840","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2130,57,"SSID_134927",1,0,0
NA,12,1463679766,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-87,0,"802.11b",0,1,1,2412,-87,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2131,46," ",1,0,0
NA,12,1463679766,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-89,0,"802.11b",0,1,1,2412,-89,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2132,46," ",1,0,0
NA,12,1463679766,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-85,0,"802.11b",0,1,1,2412,-85,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2133,46," ",1,0,0
NA,12,1463679775,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-85,0,"802.11b",0,1,1,2412,-85,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2186,46," ",1,0,0
NA,12,1463679775,99,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-89,0,"802.11b",0,1,1,2412,-89,0,"840","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2187,57,"SSID_134927",1,0,0
NA,12,1463679775,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-87,0,"802.11b",0,1,1,2412,-87,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2188,46," ",1,0,0
NA,12,1463679775,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-87,0,"802.11b",0,1,1,2412,-87,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2189,46," ",1,0,0
NA,12,1463679775,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-87,0,"802.11b",0,1,1,2412,-87,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2190,46," ",1,0,0
NA,12,1463679799,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-87,0,"802.11b",0,1,1,2412,-87,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2252,46," ",1,0,0
NA,12,1463679799,99,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-89,0,"802.11b",0,1,1,2412,-89,0,"840","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2253,57,"SSID_134927",1,0,0
NA,12,1463679799,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-89,0,"802.11b",0,1,1,2412,-89,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2254,46," ",1,0,0
NA,12,1463679799,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-89,0,"802.11b",0,1,1,2412,-89,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2255,46," ",1,0,0
NA,12,1463679799,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-87,0,"802.11b",0,1,1,2412,-87,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2256,46," ",1,0,0
NA,12,1463679811,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-91,0,"802.11b",0,1,1,2412,-91,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2318,46," ",1,0,0
NA,12,1463679811,99,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-89,0,"802.11b",0,1,1,2412,-89,0,"840","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2319,57,"SSID_134927",1,0,0
NA,12,1463679811,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-87,0,"802.11b",0,1,1,2412,-87,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2320,46," ",1,0,0
NA,12,1463679811,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-89,0,"802.11b",0,1,1,2412,-89,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2321,46," ",1,0,0
NA,12,1463679811,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-91,0,"802.11b",0,1,1,2412,-91,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2322,46," ",1,0,0
NA,12,1463679825,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-89,0,"802.11b",0,1,1,2412,-89,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2380,46," ",1,0,0
NA,12,1463679825,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-89,0,"802.11b",0,1,1,2412,-89,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2381,46," ",1,0,0
NA,12,1463679826,99,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-89,0,"802.11b",0,1,1,2412,-89,0,"840","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2438,57,"SSID_134927",1,0,0
NA,12,1463679826,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-93,0,"802.11b",0,1,1,2412,-93,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2440,46," ",1,0,0
NA,12,1463679826,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-93,0,"802.11b",0,1,1,2412,-93,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2441,46," ",1,0,0
NA,12,1463679830,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-91,0,"802.11b",0,1,1,2412,-91,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2482,46," ",1,0,0
NA,12,1463679830,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-93,0,"802.11b",0,1,1,2412,-93,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2483,46," ",1,0,0
NA,12,1463679830,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-91,0,"802.11b",0,1,1,2412,-91,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2484,46," ",1,0,0
NA,12,1463679830,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-91,0,"802.11b",0,1,1,2412,-91,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2485,46," ",1,0,0
NA,12,1463679832,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-93,0,"802.11b",0,1,1,2412,-93,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2559,46," ",1,0,0
NA,12,1463679832,99,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-91,0,"802.11b",0,1,1,2412,-91,0,"840","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2560,57,"SSID_134927",1,0,0
NA,12,1463679832,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-89,0,"802.11b",0,1,1,2412,-89,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2561,46," ",1,0,0
NA,12,1463679832,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-89,0,"802.11b",0,1,1,2412,-89,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2562,46," ",1,0,0
NA,12,1463679832,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-91,0,"802.11b",0,1,1,2412,-91,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2563,46," ",1,0,0
NA,12,1463679842,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-87,0,"802.11b",0,1,1,2412,-87,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2623,46," ",1,0,0
NA,12,1463679842,99,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-89,0,"802.11b",0,1,1,2412,-89,0,"840","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2624,57,"SSID_134927",1,0,0
NA,12,1463679842,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-87,0,"802.11b",0,1,1,2412,-87,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2625,46," ",1,0,0
NA,12,1463679842,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-91,0,"802.11b",0,1,1,2412,-91,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2626,46," ",1,0,0
NA,12,1463679842,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-87,0,"802.11b",0,1,1,2412,-87,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2627,46," ",1,0,0
NA,12,1463679842,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-89,0,"802.11b",0,1,1,2412,-89,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2678,46," ",1,0,0
NA,12,1463679842,99,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-89,0,"802.11b",0,1,1,2412,-89,0,"840","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2679,57,"SSID_134927",1,0,0
NA,12,1463679842,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-89,0,"802.11b",0,1,1,2412,-89,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2680,46," ",1,0,0
NA,12,1463679842,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-89,0,"802.11b",0,1,1,2412,-89,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2681,46," ",1,0,0
NA,12,1463679842,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-89,0,"802.11b",0,1,1,2412,-89,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2682,46," ",1,0,0
NA,12,1463679846,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-89,0,"802.11b",0,1,1,2412,-89,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2724,46," ",1,0,0
NA,12,1463679846,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-91,0,"802.11b",0,1,1,2412,-91,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2725,46," ",1,0,0
NA,12,1463679846,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-91,0,"802.11b",0,1,1,2412,-91,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2726,46," ",1,0,0
NA,12,1463679847,99,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-91,0,"802.11b",0,1,1,2412,-91,0,"840","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2780,57,"SSID_134927",1,0,0
NA,12,1463679847,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-93,0,"802.11b",0,1,1,2412,-93,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2782,46," ",1,0,0
NA,12,1463679849,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-91,0,"802.11b",0,1,1,2412,-91,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2845,46," ",1,0,0
NA,12,1463679849,99,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-91,0,"802.11b",0,1,1,2412,-91,0,"840","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2846,57,"SSID_134927",1,0,0
NA,12,1463679849,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-89,0,"802.11b",0,1,1,2412,-89,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2847,46," ",1,0,0
NA,12,1463679849,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-87,0,"802.11b",0,1,1,2412,-87,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2848,46," ",1,0,0
NA,12,1463679849,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-91,0,"802.11b",0,1,1,2412,-91,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2849,46," ",1,0,0
NA,12,1463679858,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-91,0,"802.11b",0,1,1,2412,-91,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2902,46," ",1,0,0
NA,12,1463679858,99,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-91,0,"802.11b",0,1,1,2412,-91,0,"840","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2903,57,"SSID_134927",1,0,0
NA,12,1463679858,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-89,0,"802.11b",0,1,1,2412,-89,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2905,46," ",1,0,0
NA,12,1463679883,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-91,0,"802.11b",0,1,1,2412,-91,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2964,46," ",1,0,0
NA,12,1463679883,99,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-91,0,"802.11b",0,1,1,2412,-91,0,"840","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2965,57,"SSID_134927",1,0,0
NA,12,1463679883,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-91,0,"802.11b",0,1,1,2412,-91,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2966,46," ",1,0,0
NA,12,1463679883,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-89,0,"802.11b",0,1,1,2412,-89,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2967,46," ",1,0,0
NA,12,1463679883,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-91,0,"802.11b",0,1,1,2412,-91,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",2968,46," ",1,0,0
NA,12,1463679893,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-89,0,"802.11b",0,1,1,2412,-89,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",3038,46," ",1,0,0
NA,12,1463679893,99,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-91,0,"802.11b",0,1,1,2412,-91,0,"840","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",3039,57,"SSID_134927",1,0,0
NA,12,1463679893,88,18,0,1,1,1,0,1,0,"Long",0,0,"0",0,0,0,0,2412,1,0,-89,0,"802.11b",0,1,1,2412,-89,0,"752","192",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",3040,46," ",1,0,0
